TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e001006,2305280001,1,0,0,0,1,,호우섬,967-157,,,,,1,34000,,4159012900
e_e001006,2305280002,3,0,0,0,1,,에버랜드,전대리 310,,,,,1,10000,,4146125000
e_e001020,2305270003,1,0,0,0,1,,툭툭누들타이,223-15,,,,,1,38000,,1144012400
e_e001020,2305270004,1,2,2,0,1,,스트뉴,244-8,,,,,1,18500,,1144012400
e_e001020,2305270005,1,0,0,0,1,,푸하하크림빵,153-3,,,,,1,15300,,1144012100
e_e001020,2305280003,1,0,0,1,1,2308503610,롯데월드몰 봉추찜닭,서울 송파구 올림픽로 300,서울 송파구 신천동 29,3123023,1171010200,2023-05-28 13:56,1,31000,봉추찜닭,
e_e001020,2305280004,1,0,0,1,1,4370502336,SAVVY,서울 송파구 백제고분로41길 35-24,서울 송파구 송파동 9-3,4169193,1171010400,2023-05-28 14:19,1,18800,Nut!Nut!;Kaymak;Americano,
e_e001020,2305280005,1,2,2,2,1,7058500664,삼송빵집 잠실광장,서울 송파구 올림픽로 지하 265,,3123023,1171010200,2023-05-28 15:53,1,24900,촉촉갈릭바게트;소금빵;콘브레드;통옥수수빵;한우고로케,
e_e001038,2306030003,1,0,0,1,2,3948802013,BBF-A Zone,경기 안양시 동안구 벌말로 123,경기 안양시 동안구 관양동 792-2,3196015,4117310200,2023-06-03 16:19,1,5000,A-5 도깨비 핫도그 x1,
e_e001038,2306030003,1,0,0,2,2,3948802013,,경기 안양시 동안구 벌말로 123,경기 안양시 동안구 관양동 792-2,3196015,4117310200,2023-06-03 16:57,1,10000,제주마농닭강정(소),
e_e001038,2306030003,1,0,0,3,2,3948802013,BBF-A ZONE,경기 안양시 동안구 벌말로 123,경기 안양시 동안구 관양동 792-2,3196015,4117310200,2023-06-03 17:40,1,3000,A-4 골드파인애플꼬치 X1,
e_e001038,2306030003,1,0,0,4,2,3948802013,BBF-D Zone,경기 안양시 동안구 벌말로 123,경기 안양시 동안구 관양동 792-2,3196015,4117310200,2023-06-03 17:52,1,12000,베이컨치즈피자,
e_e001038,2306030003,1,0,0,5,2,3948802013,BBF-C Zone,경기 안양시 동안구 벌말로 123,경기 안양시 동안구 관양동 792-2,3196015,4117310200,2023-06-03 17:57,1,12480,레몬에이드;트리플비타민쥬스,
e_e001042,2306020002,1,0,0,1,4,1078609325,느티나무 셀프BBQ,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2023-06-02 19:12,1,65000,"2인 set(실내,추가)",
e_e001042,2306020002,1,0,0,2,4,1078609325,느티나무 셀프BBQ,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2023-06-02 19:14,1,5100,1인 수저세트;햇반;육개장 사발면,
e_e001042,2306020002,1,0,0,3,4,1078609325,느티나무 셀프BBQ,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2023-06-02 19:15,1,7000,콜라(일반);스프라이트(일반),
e_e001042,2306020003,6,0,0,1,4,7444100059,수원진미닭선생,경기 광주시 초월읍 경충대로 854,경기 광주시 초월읍 산이리 2-1,2012002,4161025323,2023-06-02 21:10,1,11000,옛날통닭1마리(),
e_e001042,2306030001,1,0,0,5,4,1348154564,(주)모다아울렛,경기 광주시 초월읍 경충대로 907,경기 광주시 초월읍 산이리 77-6,2012002,4161025323,2023-06-03 12:28,1,5500,장호덕 손만두 기타,
e_e001042,2306030001,2,1,1,2,4,1348154564,(주)모다아울렛,경기 광주시 초월읍 경충대로 907,경기 광주시 초월읍 산이리 77-6,2012002,4161025323,2023-06-03 11:42,1,38000,게스 기타,
e_e001042,2306030001,2,1,1,3,4,1348154564,(주)모다아울렛,경기 광주시 초월읍 경충대로 907,경기 광주시 초월읍 산이리 77-6,2012002,4161025323,2023-06-03 11:44,1,20000,르까프 기타,
e_e001042,2306030001,2,1,1,4,4,1348154564,(주)모다아울렛 곤지암점,경기 광주시 초월읍 경충대로 907,경기 광주시 초월읍 산이리 77-6,2012002,4161025323,2023-06-03 12:22,1,7000,소이기타,
e_e001042,2306030003,1,0,0,1,4,5700302624,남한산성 수라간,경기 광주시 남한산성면 남한산성로 769,,3211029,4161037021,2023-06-03 16:01,1,49000,버섯두부전골(2인);삼계탕;막걸리,
e_e001042,2306030003,1,3,3,1,4,5113000768,면포도궁,경기 광주시 남한산성면 남한산성로 768,,3211029,4161037021,2023-06-03 16:41,1,14100,아이스커피;초바 콘,
e_e001042,2306030004,1,0,0,1,4,8748801316,주식회사 위베이크,경기 광주시 남한산성면 남한산성로 59-3,경기 광주시 남한산성면 광지원리 5-3,3211029,4161037023,2023-06-03 17:52,1,32000,위베이크갈릭;치즈쁘띠;메이플크로플;ICED 아메리카노;블루베리요거트스무디,
e_e001042,2306040003,1,0,0,1,4,6121892351,오늘도 돈까스,경기 광주시 광주대로 30,,2211001,4161010100,2023-06-04 14:22,1,19000,치즈돈까스;오므라이스,
e_e001042,2306040003,1,0,0,2,4,3147700202,미꼬마카롱,경기 광주시 광주대로 30,경기 광주시 경안동 25-3,2211001,4161010100,2023-06-04 14:24,1,2000,콜라,
e_e001042,2306040003,1,0,0,3,4,3147700202,미꼬마카롱,경기 광주시 광주대로 30,,2211001,4161010100,2023-06-04 15:05,1,12000,장난감 소품,
e_e001042,2306040005,1,0,0,1,4,4583401028,리프패럿 청석공원점(앵무새체험관카페),경기 광주시 청석로 242,경기 광주시 쌍령동 48-6,3211039,4161010200,2023-06-04 16:26,1,20000,,
e_e001055,2306050002,2,0,0,1,2,1468102676,주식회사 종로산악,서울 종로구 종로 232-6,서울 종로구 종로5가 193-13,3100013,1111016300,2023-06-05 10:28,1,305000,,
e_e001055,2306050003,1,0,0,1,2,2141721709,보리회관불고기,경기 수원시 팔달구 정조로801번길 3,,4328282,4111512100,2023-06-05 13:25,1,26000,,
e_e001055,2306050004,1,1,1,1,2,6705700287,행궁빙수,경기 수원시 팔달구 정조로905번길 19,경기 수원시 팔달구 장안동 22-4,4328295,4111513100,2023-06-05 14:19,1,16500,파인망고빙수;참쑥 찰떡,
e_e001055,2306050007,1,0,0,1,2,1018676277,버거킹,경기 수원시 팔달구 권광로 173,경기 수원시 팔달구 인계동 1046-1,3175009,4111514100,2023-06-05 17:55,1,18900,헬로 릴리트 와퍼 세트;갈릭불고기와퍼,
e_e001056,2306030002,2,0,0,1,1,1068682871,이케아코리아,경기 고양시 덕양구 권율대로 420,경기 고양시 덕양구 도내동 1003,3192101,4128110500,2023-06-03 13:46,1,68200,바디퍼프 멀티컬러;낫스베르마레 이불커버+베개커버;스트란드랄 이불커버+베개커버;VINTE 이불커버+베개커버,
e_e001056,2306030002,1,1,1,1,1,1068682871,이케아코리아,경기 고양시 덕양구 권율대로 420,경기 고양시 덕양구 도내동 1003,3192101,4128110500,2023-06-03 13:55,1,8600,ICE 아이스커피/L;ICE 카페라떼,
e_e001077,2306020002,1,0,0,1,2,1021573555,디플로어카페,경기 용인시 처인구 포곡읍 성산로 527,경기 용인시 처인구 포곡읍 영문리 225-23,3203068,4146125024,2023-06-02 12:48,1,17000,크림치즈 베이글;아메리카노(ICE);레몬에이드,
e_e001077,2306020003,3,0,0,1,2,1358202687,(재)삼성문화재단,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,,4409594,4146125026,2023-05-20 14:11,1,28000,한 점 하늘 김환기 입장권,
e_e001153,2306030003,2,0,0,1,3,1040935987,아오스타,서울 중구 남대문시장8길 14,서울 중구 남창동 31-11,4103022,1114011200,2023-06-03 15:31,1,56000,,
e_e001153,2306030003,2,1,1,0,3,,"음료,호떡가게",남창동 49-1,,,,,3,6000,,1114011200
e_e001153,2306030004,1,0,0,0,3,,힘찬정육식당,1062-15,,,,,4,77900,,1162010300
e_e001153,2306030004,1,1,1,0,3,,베스킨라빈스,1062-25,,,,,4,12400,,1162010300
e_e001153,2306040001,1,0,0,0,3,,관악종합시장,1602-1,,,,,1,15000,,1162010200
e_e001153,2306040004,1,0,0,1,3,2018121515,스타벅스,서울 관악구 남부순환로 1419,서울 관악구 신림동 564-12,2000003,1162010200,2023-06-04 15:43,1,19800,I-T)아메리카노;햇사과주스;T)에스프레소F;T)바닐라C콜드브루,
e_e001187,2305280003,1,0,0,1,3,6320102480,리프패럿용인점,경기 용인시 처인구 동부로 349,,3203033,4146110800,2023-05-28 11:37,1,32500,,
e_e001187,2305280004,1,0,0,1,3,1420457649,우리네설렁탕,경기 용인시 기흥구 동백중앙로 213,경기 용인시 기흥구 중동 847,3204027,4146311600,2023-05-28 14:13,1,30000,설렁탕,
e_e001187,2305280005,2,0,0,1,3,2168800544,(주)동백문고,경기 용인시 기흥구 동백중앙로 213,경기 용인시 기흥구 중동 847,3204027,4146311600,2023-05-28 15:03,1,11700,타키포오의이세계여행,
e_e001208,2305270003,1,0,0,1,2,6034961877,몬스터도넛 안성점,경기 안성시 원곡면 만세로 1294-11,경기 안성시 원곡면 외가천리 145-2,3012021,4155038026,2023-05-27 15:42,1,30500,구운도넛;아메리카노ICE;카페라떼HOT;딸기쉐이크,
e_e001208,2305270004,2,1,1,1,2,2018187273,스타필드,경기 안성시 공도읍 서동대로 3930-39,경기 안성시 공도읍 진사리 354,2012006,4155025031,2023-05-27 17:00,1,10000,더히스토리,
e_e001208,2305270004,1,2,2,1,2,7638501543,스타필드,경기 안성시 공도읍 서동대로 3930-39,경기 안성시 공도읍 진사리 354,2012006,4155025031,2023-05-27 19:28,1,46500,남산왕돈까스F;남산쫄면,
e_e001258,2305270002,6,0,0,1,4,1078657147,크리스피크림,경남 창원시 의창구 상남로 381,,3327026,4812110800,2023-05-27 12:43,1,7900,아메리카노(S)-H;아메리카노(M)-C,
e_e001258,2305270003,1,0,0,1,4,1051114649,통통돼지뽈살,서울 마포구 어울마당로 126-1,서울 마포구 서교동 346-46,3113015,1144012000,2023-05-27 17:50,1,97000,생삼겹;맥주;소주;물냉면,
e_e001258,2305270003,1,4,4,1,4,1051027133,세븐일레븐,서울 마포구 어울마당로 130,서울 마포구 서교동 347-21,3113015,1144012000,2023-05-27 18:36,1,5000,네슬레)프루팁스미니(젤리,
e_e001258,2305280001,1,0,0,1,4,5528501676,CU,서울 서대문구 연희로 353,,3112019,1141011800,2023-05-28 08:43,1,11800,아이시스;육개장큰사발컵;농심)신라면소컵;완뚜껑왕컵;주)리챔마요김치볶음,
e_e001258,2305280002,1,0,0,1,4,2758501949,(주)마리킹 신사역점,서울 강남구 도산대로 지하 102,서울 강남구 신사동 667,2122001,1168010700,2023-05-28 12:03,1,3000,오뎅(신),
e_e001258,2305280002,2,1,1,1,4,2138152063,(주)아성다이소,서울 서대문구 통일로 지하 440-1,서울 서대문구 홍제동 161-1,3000008,1141011100,2023-05-28 11:22,1,14000,쏠라-C레몬맛;농심멘토스사워믹스바틀;체크무늬원단우의;심플 PU가죽핸들 장우산,
e_e001258,2305280002,1,2,2,1,4,2325000432,호두당 신사역점,서울 강남구 도산대로 지하 102,서울 강남구 신사동 667,2122001,1168010700,2023-05-28 12:13,1,3000,,
e_e001258,2305280004,1,0,0,1,4,1233065036,오마끼 바이 장뚜가리,서울 강남구 도산대로11길 5,서울 강남구 신사동 514-9,4166257,1168010700,2023-05-28 13:14,1,45600,새우 사누끼우동;새우 냉소바;새우 냉소바 B,
e_e001258,2305280005,1,0,0,1,4,6908600961,주식회사르사이트앤코,서울 강남구 도산대로11길 22,서울 강남구 신사동 536-1,4166257,1168010700,2023-05-28 13:47,1,19200,블루베리요거트스무디;아메리카노 hot;플레인아이스크림,
e_e001258,2305280005,1,0,0,2,4,6908600961,르사이트,서울 강남구 도산대로11길 22,서울 강남구 신사동 536-1,4166257,1168010700,2023-05-28 14:31,1,17400,버터 소금빵;블루베리요거트스무디,
e_e001258,2305280006,2,0,0,1,4,2018123094,알라딘 중고서점,서울 강남구 강남대로152길 45,,4166021,1168010700,2023-05-28 15:59,1,23750,내일은 발명왕 3;내일은 발명왕 7;내일은 발명왕 8;하이큐 18;하이큐 22,
e_e001258,2305280007,1,0,0,1,4,1018676277,버거킹,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,2005005,1117010700,2023-05-28 17:03,1,23500,치와주셋+비프&슈림프버거;통새우와퍼세트;프렌치프라이(R),
e_e001258,2305280007,1,2,2,0,4,,파리크라상 서울역,43-205,,,,,1,7100,,1117010700
e_e001294,2305280002,2,0,0,1,2,2138152063,(주)아성다이소,서울 마포구 월드컵로 240,서울 마포구 성산동 515,3113018,1144012500,2023-05-28 11:07,1,7000,휴대용 4단 접이식 방석;고급칼라돗자리,
e_e001294,2305280004,1,0,0,1,2,3488602898,,서울 영등포구 당산로46가길 15,서울 영등포구 당산동6가 237-36,4154124,1156011600,2023-05-28 13:09,1,13000,,
e_e001294,2305280004,1,0,0,2,2,1058791919,분식공방(지오엠아이앤씨),경기 고양시 덕양구 권율대로 512,경기 고양시 덕양구 도내동 950,3192101,4128110500,2023-05-28 12:58,1,16000,,
e_e001294,2305280004,1,0,0,3,2,8914900370,깡치네,서울 마포구 방울내로 1,서울 마포구 망원동 453-7,3113008,1144012300,2023-05-28 13:01,1,13000,김치말이냉국수;스팸주먹밥,
e_e001294,2305280004,3,1,1,0,2,,포토매틱부스,난지한강공원,,,,,1,10000,,1144012700
e_e001294,2305280004,3,4,4,1,2,1448125090,엔에이치엔링크 주식회사,경기 성남시 분당구 대왕판교로645번길 16,경기 성남시 분당구 삼평동 629,4340055,4113510900,2023-05-26 11:22,1,99000,PEAK FESTIVAL 2023입장권,
e_e001294,2305280005,1,0,0,1,2,1440167934,양푼이 닭도리탕,경기 성남시 분당구 황새울로360번길 12,경기 성남시 분당구 서현동 248-1,4340477,4113510500,2023-05-28 23:07,1,49000,닭도리탕(소);냄비밥;맥주;김치전,
e_e001300,2305270006,1,0,0,1,2,7481001487,류온,경기 수원시 팔달구 창룡대로7번길 16,경기 수원시 팔달구 북수동 297-2,4328342,4111512900,2023-05-27 15:56,1,5300,개성주막;시나몬주막,
e_e001300,2305270006,1,0,0,2,2,7481001487,류온,경기 수원시 팔달구 창룡대로7번길 16,경기 수원시 팔달구 북수동 297-2,4328342,4111512900,2023-05-27 15:51,1,21000,Ice 바닐라라떼;Ice 보리크림;Ice유자셔벗토닉 ,
e_e001300,2305270008,1,0,0,1,2,3071012143,용성통닭,경기 수원시 팔달구 정조로800번길 15,경기 수원시 팔달구 팔달로1가 10-5,4328281,4111512000,2023-05-27 19:52,1,19000,반반치킨,
e_e001300,2305270009,2,0,0,1,2,6073190966,하이시리얼(플럭스코스메틱),경기 수원시 팔달구 신풍로23번길 4,경기 수원시 팔달구 신풍동 185,4328212,4111513000,2023-05-27 08:07,1,5500,,
e_e001300,2305280002,1,0,0,0,2,,평양면옥,,,,,,1,34000,,4111512100
e_e001300,2305280004,1,0,0,1,2,5795300195,남문매운오뎅,경기 수원시 팔달구 중부대로3번길 15,경기 수원시 팔달구 팔달로3가 29-2,4328321,4111512200,2023-05-28 16:03,1,48000,,
e_e001300,2305280005,2,0,0,1,2,8323701042,비와이씨 영동점,경기 수원시 팔달구 정조로764번길 9,경기 수원시 팔달구 팔달로3가 27-7,4328273,4111512200,2023-05-28 16:15,1,18000,잠옷,
e_e001300,2305280006,3,0,0,1,2,4128305759,수원시립미술관,경기 수원시 팔달구 정조로 833,경기 수원시 팔달구 신풍동 238-1,3012006,4111513000,2023-05-28 16:35,1,4000,입장권,
e_e001300,2305280007,1,0,0,1,2,8198102492,온유여월,경기 수원시 팔달구 신풍로 65,,3176008,4111513100,2023-05-28 17:42,1,13000,딸기요거트 스무디;온유라떼 ice,
e_e001300,2305290002,1,0,0,1,2,1292229839,맛짱,경기 성남시 분당구 서현로210번길 16,경기 성남시 분당구 서현동 248-4,4340225,4113510500,2023-05-29 15:28,1,8000,,
e_e001300,2305290004,3,1,1,1,2,4491001222,홈즈앤루팡-서현,경기 성남시 분당구 서현로210번길 16,경기 성남시 분당구 서현동 248-4,4340225,4113510500,2023-05-29 18:38,1,9800,,
e_e001300,2305290005,2,1,1,0,2,,쉐이크쉑 AK플라자분당점,,,,,,1,31300,,4113510500
e_e001361,2305280005,2,0,0,1,1,3508501712,롯데쇼핑(주),경기 화성시 동탄역로 160,경기 화성시 오산동 1089,3350550,4159012900,2023-05-28 14:26,1,12900,우리나라맛밤(낱개);고구마말랭이;쑥미숫가루,
e_e001361,2305280006,1,0,0,1,1,7853600925,구테로이테,서울 강남구 선릉로131길 16,,4166459,1168010800,2023-05-28 14:46,1,3800,노멀 블랜드,
e_e001361,2305280008,2,0,0,1,1,8148800407,가로수길점,서울 강남구 강남대로152길 45,,4166021,1168010700,,1,5600,에뛰드 순정 약산성 폼;패션양말,
e_e001361,2305280010,1,0,0,1,1,2018631003,칙피스 가로수길점,서울 강남구 강남대로152길 69,서울 강남구 신사동 540-18,4166021,1168010700,2023-05-28 18:35,1,12000,치킨 라이스,
e_e001379,2305290003,1,0,0,1,9,1078609325,느티나무 셀프BBQ,,,,,2023-05-29 17:28,1,10000,,
e_e001379,2305290003,3,1,1,2,9,1078609325,(주)디앤오,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2023-05-29 17:43,1,31000,탑승권구입,
e_e001379,2305290004,1,0,0,1,9,7136200119,배연정소머리국밥,경기 광주시 곤지암읍 도척로 12,경기 광주시 곤지암읍 삼리 24-1,3211011,4161025936,2023-05-29 12:10,1,62000,소머리국밥;(특)소머리국밥,
e_e001379,2305290005,3,0,0,1,9,1078609325,(주)디앤오,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2023-05-29 13:06,1,81000,스파 입장권,
e_e001379,2305300004,1,0,0,1,9,2330149347,허가네냉면,경기 광주시 곤지암읍 경충대로 720,경기 광주시 곤지암읍 삼리 98-6,2012002,4161025936,2023-05-30 13:33,1,44000,불)물냉;불)물냉곱배기;불)비냉곱배기;왕돈가스,
e_e001399,2306040003,1,3,3,1,3,7170800477,기노스코,인천 연수구 아트센터대로 203,인천 연수구 송도동 83,2152002,2818510600,2023-06-04 13:03,1,36400,딥 뺑오 쇼콜라;플레인 크루아상;바닐라 플라워;헤비화이트-Decaf;아메리카노-Hot,
e_e001399,2306040004,6,3,3,1,3,6228700330,송도센트럴공원,인천 연수구 컨벤시아대로 160,인천 연수구 송도동 24-5,2152004,2818510600,2023-06-04 17:13,1,10000,주차비,
e_e001399,2306040005,1,0,0,1,3,3242800856,포레스트 아웃팅스 송도점,인천 연수구 청량로 145,인천 연수구 옥련동 522-18,3152024,2818510100,2023-06-04 18:38,1,35000,통망고크루아상;바질 어니언 스콘;복숭아 라떼,
e_e001399,2306040005,1,0,0,2,3,3242800856,포레스트 아웃팅스,인천 연수구 청량로 145,,3152024,2818510100,2023-06-04 17:46,1,75000,포레스트 루꼴라;베르데크랩 오일파스타;소갈비살 리조또,
e_e001486,2305270002,1,0,0,1,7,6648802469,피트타운,경기 양주시 평화로1475번길 616,경기 양주시 덕계동 754-3,4436381,4163011600,2023-05-27 15:30,1,14000,닭꼬치,
e_e001486,2305270002,1,0,0,2,7,6648802469,퍼트타운,경기 양주시 평화로1475번길 616,경기 양주시 덕계동 754-3,4436381,4163011600,2023-05-27 15:18,1,31000,대림)부어스트콤;콜라;칭따오/논알콜릭;하이트제로;클리어제로,
e_e001486,2305270002,1,0,0,3,7,6648802469,피트타운,경기 양주시 평화로1475번길 616,경기 양주시 덕계동 754-3,4436381,4163011600,2023-05-27 16:46,1,10000,오뚜기)진라면매;오뚜기)진라면순,
e_e001486,2305270002,1,0,0,4,7,6648802469,피트타운,경기 양주시 평화로1475번길 616,경기 양주시 덕계동 754-3,4436381,4163011600,2023-05-27 17:24,1,10500,돼지바;오리온/포카칩;뽀로로딸기맛;쌍쌍바(S2);롯데 잘익은 왕수박,
e_e001486,2305270002,1,0,0,5,7,6648802469,피트타운,경기 양주시 평화로1475번길 616,경기 양주시 덕계동 754-3,4436381,4163011600,2023-05-27 15:18,1,138080,목살(수입);삼겹살(수입);소떡소떡;양파;버섯,
e_e001486,2305270003,1,0,0,1,7,6443900931,안녕커피야,경기 양주시 평화로1429번길 36,경기 양주시 덕계동 670-5,4436376,4163011600,2023-05-27 18:04,1,37700,밀크티;돌체라떼;바닐라라떼;카페라떼;복숭아아이스티;썸머라떼,
e_e001496,2306040004,1,2,2,1,8,7132601162,나나키즈풀빌라,경기 가평군 상면 돌아우길 64-11,,4448051,4182033027,2023-06-04 15:30,1,400000,,
e_e001496,2306050001,3,0,0,1,8,,아침고요가족동물원,경기 가평군 상면 임초밤안골로 301,,3216033,4182033024,2023-06-05 10:34,1,48000,입장권;체험권,
e_e001496,2306050002,1,0,0,1,8,1322471676,방태막국수 아침고요수목원점,경기 가평군 상면 수목원로 162,,3216056,4182033023,2023-06-05 12:57,1,93000,물막국수+보쌈정식;회막국수+보쌈정식;감자전;손빚은 김치왕만두;고기굴림만두,
e_e001496,2306050003,1,0,0,1,8,1321671841,코미호미,경기 가평군 가평읍 호반로 1646,,3216049,4182025033,2023-06-05 15:11,1,58000,(ICE)아메리카노;마들렌;화이트얼그레이 타르트;유기농 딸기드링크;(ICE)카페라떼,
e_e001496,2306060001,1,0,0,1,8,1518800849,별미지교 구리점,경기 구리시 벌말로 67-10,경기 구리시 토평동 555-1,3196015,4131010700,2023-06-06 12:29,1,80000,일반/주말;미취학/주말,
e_e001496,2306060002,1,0,0,1,8,1380941070,만나식당카페,경기 과천시 문원청계2길 50,경기 과천시 문원동 115-354,4385029,4129010200,2023-06-06 15:10,1,39200,아이스 아메리카노;딸기라떼;블루베리스무디;아이스애플유자;뽀로로;아이스크림와플;스콘,
e_e001555,2305310003,1,0,0,1,2,1268105325,금산인삼랜드(대전)휴게소,충남 금산군 군북면 대암길 34-30,,4571117,4471034023,2023-05-31 12:14,1,4500,허브통살닭꼬치,
e_e001555,2305310005,1,0,0,1,2,1011044222,은성회집,서울 종로구 창경궁로 88,서울 종로구 예지동 2-1,3005008,1111015800,2023-05-31 16:23,1,33000,,
e_e001555,2305310006,1,1,1,1,2,2922501334,화이트 버튼,서울 종로구 동호로 401-3,서울 종로구 종로5가 398-16,3005001,1111016300,2023-05-31 16:36,1,4500,로얄 밀크티+ICE,
e_e001555,2305310008,2,0,0,1,2,1140734545,지미,서울 서초구 신반포로 지하 200,,3121017,1165010600,2023-05-31 19:49,3,39000,,
e_e001555,2305310008,2,0,0,2,2,1141596172,(YG)와이지,서울 서초구 신반포로 지하 200,,3121017,1165010600,2023-05-31 20:01,3,17000,,
e_e001555,2305310009,1,0,0,1,2,6778502329,서촌네거리곱창,서울 강남구 강남대로66길 11,,4166033,1168010100,2023-05-31 22:05,1,71000,참이슬;테라;서초 네거리 스페셜 세트,
e_e001555,2306010001,1,0,0,1,2,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-06-01 13:26,1,20000,,
e_e001555,2306010001,3,1,1,1,2,,,,,,,2023-05-31 23:54,1,42000,(놀이대전)롯데월드 어드벤처 종합이용권,
e_e001555,2306010001,3,1,1,2,2,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-06-01 10:02,1,31000,,
e_e001555,2306010001,1,3,3,1,2,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-06-01 13:14,1,6000,,
e_e001555,2306010001,1,3,3,2,2,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-05-01 11:47,1,4500,,
e_e001555,2306010001,1,3,3,3,2,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-06-01 19:26,1,13000,,
e_e001555,2306010003,1,0,0,1,2,4678100390,79대포 방이점,서울 송파구 올림픽로32길 36,서울 송파구 방이동 71-9,4169429,1171011100,2023-06-01 23:57,1,46600,생크림슬러시막걸리;비빔골뱅이앤소면;해물오꼬노미빠파;딸기슬러시막걸리,
e_e001575,2305280002,1,0,0,1,2,,CGV,인천 연수구 하모니로 158,,3152032,2818510600,2023-05-28 11:42,1,9000,빅세트;달콤팝콘(L);(HOT)아메리카노,
e_e001575,2305280002,3,1,1,1,2,4448702742,CGV,인천 연수구 하모니로 158,,3152032,2818510600,2023-05-28 11:40,1,20000,분노의 질주-라이드 오어 다이,
e_e001575,2305290003,1,0,0,1,2,2018121515,스타벅스,인천 연수구 센트럴로 194,인천 연수구 송도동 23-4,3152013,2818510600,2023-05-29 16:17,1,7300,V)L키위라임B,
e_e001575,2305290005,1,0,0,1,2,,스시하레 본점,경기 화성시 수노을중앙로 136,경기 화성시 새솔동 76-7,3351748,4159014000,2023-05-29 18:06,1,37620,,
e_e001925,2306020003,1,0,0,1,2,2141907055,최상위,경기 고양시 일산동구 대산로11번길 32-7,경기 고양시 일산동구 정발산동 692-2,4379067,4128510300,2023-06-02 19:56,1,56000,후토마끼;모츠나베;동학,
e_e001925,2306020004,2,0,0,1,2,2208160348,홈플러스,경기 고양시 일산서구 호수로 817,경기 고양시 일산서구 대화동 2602,3192096,4128710400,2023-06-02 21:11,1,35930,호로요이피치;프링글스양파맛;코로나병;올리브그린장바구니;논알콜 에딩거프라이;홈플식탁 버팔로윙봉,
e_e001925,2306030002,1,0,0,1,2,2921901293,포레스트 아웃팅스,경기 고양시 일산동구 고양대로 1124,경기 고양시 일산동구 식사동 514-26,2192001,4128510100,2023-06-03 12:07,1,15300,ICE 아메리카노 A;ICE 아메리카노 B,
e_e001925,2306030003,1,0,0,1,2,8448501158,파주프리미엄아울렛,경기 파주시 탄현면 필승로 200,경기 파주시 탄현면 법흥리 1790-8,3206095,4148032022,2023-06-03 15:05,1,30100,돼지+함흥물냉;전주 비빔밥,
e_e001925,2306030003,2,1,1,1,2,1418510524,파주 프리미엄 아울렛,경기 파주시 탄현면 필승로 200,경기 파주시 탄현면 법흥리 1790-8,3206095,4148032022,2023-06-03 15:52,1,47520,TOMMY HILFIGER,
e_e001960,2306030003,1,0,0,1,1,8071601847,하우앤 여우,경기 시흥시 소래산길 41,,4397334,4139010100,2023-06-03 15:24,1,6000,플레인요거트 스무디,
e_e001960,2306030005,1,0,0,1,1,7483900102,홍익돈까스,경기 시흥시 서해안로 1597,,3000020,4139010100,2023-06-03 17:00,1,12500,정식,
e_e001985,2306030002,1,0,0,1,2,2348501856,현대프리미엄아울렛,경기 김포시 고촌읍 아라육로152번길 100,,4427674,4157025325,2023-06-03 13:29,1,24400,르 번미세트 번미 프렌치프라이 음료;안심살치킨 마살라카레,
e_e001985,2306030002,1,3,3,1,2,2340149485,현대프리미엄아울렛,경기 김포시 고촌읍 아라육로152번길 100,,4427674,4157025325,2023-06-03 15:19,1,14000,스무디킹코리아,
e_e001985,2306030003,1,0,0,1,2,7336700404,베이콜로지 빵학개론 샹그리나점,경기 김포시 고촌읍 아라육로152번길 45,경기 김포시 고촌읍 전호리 684,4427674,4157025325,2023-06-03 15:38,1,11000,치아파타;명란바케트,
e_e002010,2306040006,1,0,0,1,2,1292927145,김정수토스트,경기 성남시 분당구 내정로173번길 49,경기 성남시 분당구 수내동 33-2,4340036,4113510200,2023-06-04 16:16,1,13000,,
